,Time,Lagoon,Precipitation,Discharge,NDVI,Temperature,PixelPercentage,SOI,ENSO
0,2001-01-31,mallorquin,-71.25117810875027,265.5219017094014,0.14491204913682543,2.4484764503324463,85.54964539007092,1.6,Nina
1,2001-02-28,mallorquin,-70.25449969368243,-2061.188034188034,0.0678879916084974,3.1172449391004093,0.0,2.8,Nina
2,2001-03-31,mallorquin,-69.25782127861459,-1780.8979700854707,-0.0013732518378742897,3.8119291661735453,89.8936170212766,1.5,Nina
3,2001-04-30,mallorquin,-68.26114286354675,-1355.6079059829062,-0.1728376692165237,-7.8146678934103875,11.199763593380617,0.3,Neutral
4,2001-05-31,mallorquin,5.44002273100827,-608.3178418803427,-0.13526415751560128,-5.061064739252828,0.0,-0.8,Neutral
5,2001-06-30,mallorquin,-65.36778603341106,659.9722222222217,-0.11225006066291987,-2.7919739408039916,0.0,0.5,Neutral
6,2001-07-31,mallorquin,-49.750373931623926,-333.91666666666697,-0.09798157473412583,-0.8180819177552188,0.0,-0.3,Neutral
7,2001-08-31,mallorquin,65.64962606837608,-1007.75,-0.09190857996880775,2.0813435044887427,50.797872340425535,-0.7,Neutral
8,2001-09-30,mallorquin,59.52045940170941,-710.541666666667,0.0503933558361932,4.006657909972677,47.78368794326241,0.3,Neutral
9,2001-10-31,mallorquin,156.99129273504275,914.375,0.11447742268350497,2.55592341609961,0.0,-0.1,Neutral
10,2001-11-30,mallorquin,115.0039797008547,2329.541666666668,0.18009198512229163,1.141541110553554,86.37706855791963,1.1,Neutral
11,2001-12-31,mallorquin,-59.395833333333336,3002.958333333334,0.1392052321239795,1.076498022910883,0.0,-1.4,Neutral
12,2002-01-31,mallorquin,-68.98333333333332,1034.125,0.036405418924836286,-0.42398793975276305,75.79787234042553,0.7,Neutral
13,2002-02-28,mallorquin,-66.64583333333334,-2440.541666666666,-0.029186065706366837,-1.330657330992878,0.0,1.8,Neutral
14,2002-03-31,mallorquin,-65.69166666666665,-2879.5,-0.08056662274299115,-1.9667946718502662,90.54373522458629,-0.4,Neutral
15,2002-04-30,mallorquin,-62.158333333333324,-1207.041666666666,-0.08259730238836166,-1.7392383163719884,0.0,-0.1,Neutral
16,2002-05-31,mallorquin,10.858333333333341,283.1666666666679,-0.026463077047673145,-0.7607582551558068,0.0,-1.4,Nino
17,2002-06-30,mallorquin,54.829166666666666,2013.416666666667,0.019703808363736308,-0.03318832765170754,93.52836879432624,-0.4,Nino
18,2002-07-31,mallorquin,11.275000000000013,1410.666666666667,0.02783921733198469,4.2172878666542815,92.6418439716312,-0.8,Nino
19,2002-08-31,mallorquin,-9.824999999999989,-735.75,0.02732480249379854,4.218366393020581,0.0,-1.6,Nino
20,2002-09-30,mallorquin,170.60416666666669,-550.3749999999991,0.06190974628104862,4.2671370263593715,0.0,-1.0,Nino
21,2002-10-31,mallorquin,-14.29999999999999,-3.375,0.07923537128479752,3.3841378369398853,56.50118203309693,-0.6,Nino
22,2002-11-30,mallorquin,-34.2375,2523.749999999999,0.1323459580185561,0.767232979018516,56.885342789598106,-0.7,Nino
23,2002-12-31,mallorquin,-43.3625,1174.541666666667,0.06658711885057278,-0.3581078465515546,0.0,-1.8,Nino
24,2003-01-31,mallorquin,-46.641666666666666,-1545.541666666666,-0.06350954396239411,-2.8609666664057762,27.955082742316783,-0.3,Nino
25,2003-02-28,mallorquin,-47.11666666666667,-2649.5,-0.09352216811013325,-1.321257047925947,91.40070921985816,-1.1,Nino
26,2003-03-31,mallorquin,-43.05833333333333,-2699.208333333333,-0.10818915660638057,0.38690651517761054,91.51891252955082,-0.5,Nino
27,2003-04-30,mallorquin,-36.862500000000004,-1749.791666666667,-0.12570806530872564,-5.717859286893283,92.49408983451536,-0.2,Neutral
28,2003-05-31,mallorquin,-4.817881944444437,176.41666666666697,-0.06916652450599897,-3.7033675867070706,0.0,-0.5,Neutral
29,2003-06-30,mallorquin,87.07256944444445,1063.375,-0.036564429203802484,-2.4421406132115564,0.0,-1.0,Neutral
30,2003-07-31,mallorquin,-40.76076388888889,1217.166666666667,-0.024414517994797547,-1.4433819651793698,0.0,0.5,Neutral
31,2003-08-31,mallorquin,-38.86076388888888,165.75,-0.030613332540155247,0.05424726400389801,0.0,0.2,Neutral
32,2003-09-30,mallorquin,9.739236111111111,-662.1666666666661,0.004302493770745708,1.7569548025295205,0.0,-0.2,Neutral
33,2003-10-31,mallorquin,153.76423611111113,1093.750000000001,0.020770748604419853,1.8768422804365592,0.0,0.0,Neutral
34,2003-11-30,mallorquin,133.43506944444448,3219.166666666668,0.04298954627374352,2.121186924360611,44.14893617021277,-0.5,Neutral
35,2003-12-31,mallorquin,53.93506944444445,4330.083333333333,0.17034635208242943,1.6620708032044789,81.47163120567376,1.8,Neutral
36,2004-01-31,mallorquin,-84.78993055555556,1585.375000000001,0.09654243522297801,-1.4390914443967162,74.17257683215131,-2.2,Neutral
37,2004-02-29,mallorquin,-90.89826388888889,-2942.041666666666,-0.008510728820019797,-1.213629234750055,78.98936170212765,2.0,Neutral
38,2004-03-31,mallorquin,-92.90243055555555,-3715.125,-0.11084020723119103,-0.18224724111042434,93.17375886524822,0.7,Neutral
39,2004-04-30,mallorquin,-39.17902504722973,-3033.833333333333,-0.05647509215767321,4.199743737081466,92.87825059101657,-1.5,Neutral
40,2004-05-31,mallorquin,24.91007502475631,-644.1249999999991,-0.04387171055001904,2.9959251913514464,87.5,1.7,Neutral
41,2004-06-30,mallorquin,-41.44958012592228,898.5000000000009,0.021605133849225133,5.674007762742065,0.0,-1.4,Nino
