,Time,Lagoon,Precipitation,Discharge,NDVI,Temperature,PixelPercentage,SOI,ENSO
44,2004-09-30,mallorquin,88.3584034930723,-645.6666666666661,0.0248860205208372,-7.4509857283307,86.70212765957447,-0.6,Nino
45,2004-10-31,mallorquin,33.45840349307229,-389.2500000000009,0.0804761479575147,4.5197304564431775,71.36524822695036,-0.1,Nino
46,2004-11-30,mallorquin,40.358403493072295,1313.375,0.0850900230048786,-3.089158040732759,1.773049645390071,-1.1,Nino
47,2004-12-31,mallorquin,49.00500462658583,3366.625,0.0599225175046889,-9.586106392244185,72.04491725768321,-1.3,Nino
48,2005-01-31,mallorquin,30.84196366608225,4249.333333333333,0.0908673439862842,5.031003213174426,93.49881796690308,0.6,Nino
49,2005-02-28,mallorquin,-60.08774396108797,99.25,0.0092220818956301,3.394269679504621,94.1193853427896,-5.2,Nino
50,2005-03-31,mallorquin,-63.03780377188497,-2528.458333333333,-0.0800228081222029,3.0254141298290023,75.97517730496453,0.5,Nino
51,2005-04-30,mallorquin,-63.20863710521829,-3290.541666666666,-0.3360587965118095,-5.527518168952579,54.107565011820334,-1.0,Neutral
52,2005-05-31,mallorquin,-63.7586371052183,-2660.125,-0.068346557098271,-4.4411698373586646,40.27777777777778,-1.3,Neutral
53,2005-06-30,mallorquin,-68.76120928021079,-451.54166666666606,0.0096426245705146,1.3342246858736253,0.0,0.7,Neutral
54,2005-07-31,mallorquin,49.49705977173481,1290.250000000001,0.0798493871940323,6.47358810730951,75.79787234042553,0.3,Neutral
55,2005-08-31,mallorquin,30.074276354037323,974.291666666668,0.0930481034561123,7.515061789198292,82.21040189125296,-0.6,Neutral
56,2005-09-30,mallorquin,6.320459401709414,-763.4166666666652,0.0360233396457911,4.081223607746221,0.2364066193853428,0.6,Neutral
57,2005-10-31,mallorquin,59.12045940170941,-1170.0416666666652,-0.0525309679725546,-0.8024261418480236,49.734042553191486,2.0,Nina
58,2005-11-30,mallorquin,-32.57954059829059,-75.33333333333212,0.047765867865826,-18.97662418345112,25.206855791962173,-0.3,Nina
59,2005-12-31,mallorquin,177.49168892450143,2309.208333333335,0.1133970161671525,4.260658170955583,74.85224586288416,0.0,Nina
60,2006-01-31,mallorquin,152.4693665420228,4751.708333333334,0.0451016402067907,0.3026936697940172,88.20921985815603,2.7,Nina
61,2006-02-28,mallorquin,-100.8825186965812,1068.250000000001,-0.0686973103047781,1.645355370862898,93.14420803782508,0.2,Nina
62,2006-03-31,mallorquin,-106.36820164895974,-2695.666666666664,-0.0976148941122653,1.7186434906663095,0.0,2.9,Nina
63,2006-04-30,mallorquin,-110.4891235576788,-3942.833333333332,-0.0968366798049924,0.7783010526399785,0.0,1.8,Nina
64,2006-05-31,mallorquin,-120.4022854690122,-1998.5,-0.0388572789751582,-0.1166907301340813,0.0,-0.8,Neutral
65,2006-06-30,mallorquin,-78.1549620122659,518.0833333333339,0.0104016413450268,-1.3790494216553455,0.0,-0.4,Neutral
66,2006-07-31,mallorquin,70.07496887452595,2936.041666666667,0.0536586496246717,-2.1258908904133555,81.38297872340425,-1.0,Neutral
67,2006-08-31,mallorquin,70.23821499050868,2190.541666666667,0.0520443181896578,3.845168423383036,96.60165484633568,-1.7,Nino
68,2006-09-30,mallorquin,34.41331706117364,-856.416666666667,0.0778086182979352,4.1162134234487695,94.3853427895981,-1.0,Nino
69,2006-10-31,mallorquin,64.80266115626026,-649.458333333333,0.0508724037478962,-0.5181602866376771,0.8569739952718677,-2.1,Nino
70,2006-11-30,mallorquin,134.52707712391873,-404.16666666666606,0.033813115040387,-4.7944759987869325,42.10992907801418,0.1,Nino
71,2006-12-31,mallorquin,102.34741100468264,1531.375000000001,0.1153873576987239,2.308553531669741,78.87115839243499,-0.5,Nino
72,2007-01-31,mallorquin,43.86869529499072,2996.500000000001,0.0224598268487126,-1.6960448234656802,84.69267139479906,-1.3,Nino
73,2007-02-28,mallorquin,-76.8512908919092,282.2916666666679,-0.0555226081213833,-1.0294505223142316,0.0,-0.1,Nino
74,2007-03-31,mallorquin,-108.89987214695192,-4008.583333333334,-0.1272849400096584,-0.0430266434488189,0.0,0.3,Neutral
75,2007-04-30,mallorquin,-110.6247835715662,-5083.291666666666,-0.1678237451842284,-0.0204523238655269,15.543735224586287,-0.2,Neutral
76,2007-05-31,mallorquin,-113.23662166023276,-2615.749999999998,-0.0957050032051378,0.7522311028783442,0.0,-0.2,Nina
77,2007-06-30,mallorquin,-79.68512033065429,-133.54166666666606,-0.0361112476433155,1.169723144965399,0.0,0.9,Nina
78,2007-07-31,mallorquin,88.95252356887862,2439.416666666668,0.0181852501425056,1.4970720179689998,32.77186761229314,-0.5,Nina
79,2007-08-31,mallorquin,-44.34378878642031,2152.958333333334,0.0225168783142082,0.9442666597355788,0.0,0.7,Nina
80,2007-09-30,mallorquin,-39.39999999999998,243.83333333333397,0.0636838969477802,0.7106629936933544,0.0,0.3,Nina
81,2007-10-31,mallorquin,193.70000000000005,1184.166666666668,0.0867656035418706,-0.986168511215876,0.0,1.2,Nina
82,2007-11-30,mallorquin,82.00000000000001,1104.2083333333358,0.1173362497965424,-2.359851673270001,75.29550827423168,1.4,Nina
83,2007-12-31,mallorquin,288.47291666666666,3821.041666666668,0.0783185233966634,-1.199814922877561,86.99763593380615,2.7,Nina
84,2008-01-31,mallorquin,-47.43958333333333,3285.208333333332,0.0429275374989724,0.0808765172803021,83.65839243498819,2.9,Nina
85,2008-02-29,mallorquin,-90.16666666666669,-253.7916666666661,0.0205624621055681,-1.5482210428693008,82.41725768321513,4.4,Nina
86,2008-03-31,mallorquin,-99.40416666666664,-3875.166666666668,-0.1234902966230846,-2.9543148577629275,92.02127659574468,2.4,Nina
87,2008-04-30,mallorquin,-94.72291666666666,-4077.916666666668,-0.0703779233912856,5.59125535786422,77.42316784869976,1.1,Nina
88,2008-05-31,mallorquin,-91.47708333333333,-3962.416666666668,-0.0492136619105436,-0.0367939871850815,91.548463356974,-0.1,Nina
89,2008-06-30,mallorquin,-79.92708333333333,-1998.833333333334,-0.0319336563720183,-0.018186491202627,0.0,1.0,Nina
90,2008-07-31,mallorquin,46.72083333333333,175.87499999999818,-0.0301465743907966,-0.0011284199976628,0.0,0.5,Nina
91,2008-08-31,mallorquin,-57.97500000000001,1591.541666666666,-0.0432925890312337,0.3393659315811277,0.0,1.7,Neutral
92,2008-09-30,mallorquin,-66.73749999999998,1891.875,-0.0200477178633909,0.6574656332147129,0.0,2.0,Neutral
93,2008-10-31,mallorquin,155.0125,2015.958333333334,-0.0111029067891581,0.1950221062056734,0.0,2.1,Nina
94,2008-11-30,mallorquin,89.11250000000003,1866.541666666666,0.0064670897203901,0.2320073703501393,42.84869976359338,2.2,Nina
95,2008-12-31,mallorquin,66.94375000000001,3092.625,0.1777891328477935,-2.162666848206729,84.27895981087471,2.4,Nina
96,2009-01-31,mallorquin,232.97291666666663,4292.958333333334,0.1218847505428974,-0.6349363609644598,0.0,1.8,Nina
97,2009-02-28,mallorquin,-96.33333333333331,374.9166666666679,0.0709815501760138,1.8811717730712587,76.59574468085107,3.1,Nina
98,2009-03-31,mallorquin,-100.66875,-2687.375,-0.0511253451737818,0.1456907175668611,97.01536643026006,0.7,Nina
99,2009-04-30,mallorquin,-92.16666666666669,-3323.708333333332,-0.101208456051314,-0.4631116341655961,86.28841607565012,1.3,Nina
100,2009-05-31,mallorquin,-78.64791666666667,-1485.708333333334,-2.413492531927464e-05,1.582039323162423,94.23758865248227,-0.2,Neutral
101,2009-06-30,mallorquin,-71.74166666666666,-44.16666666666697,-0.031417007114825,-3.5208703382119677,56.442080378250594,0.2,Nino
102,2009-07-31,mallorquin,63.61250000000001,495.95833333333394,0.0206426222359863,0.5666426333163983,97.75413711583924,0.4,Nino
103,2009-08-31,mallorquin,108.65000000000003,738.5000000000009,-0.1643705966806288,-1.3156181420107984,11.643026004728132,-0.3,Nino
104,2009-09-30,mallorquin,-48.84583333333333,-168.83333333333212,-0.0691867439112713,0.4692562127538267,0.0,0.5,Nino
105,2009-10-31,mallorquin,12.954166666666673,153.95833333333394,0.0016592132195973,1.033769501362734,88.12056737588652,-2.0,Nino
106,2009-11-30,mallorquin,-14.599999999999994,-438.04166666666606,0.1188085204098192,0.1063778105256432,81.56028368794325,-1.0,Nino
107,2009-12-31,mallorquin,80.09583333333336,1523.916666666667,0.1382276968657778,0.2138948077445093,85.1063829787234,-1.2,Nino
108,2010-01-31,mallorquin,33.189583333333324,529.7500000000009,0.0480762356598725,1.0943750407290658,97.54728132387709,-1.8,Nino
109,2010-02-28,mallorquin,-62.208333333333336,-2397.041666666666,-0.0313389339679007,3.619924532974253,0.0,-2.4,Nino
110,2010-03-31,mallorquin,-77.74166666666666,-3693.249999999999,-0.1092614021123357,5.941325049589633,85.25413711583924,-1.1,Nino
111,2010-04-30,mallorquin,-96.64375,-3611.208333333332,-0.0836546541299355,3.023968313897104,0.0,2.0,Nino
112,2010-05-31,mallorquin,-95.68125,-2919.583333333333,-0.0012943041188924,0.6282416127450894,12.79550827423168,1.5,Nina
113,2010-06-30,mallorquin,-128.58958333333334,-907.166666666667,-0.0300893167452379,-9.365082678848424,65.78014184397163,0.6,Nina
114,2010-07-31,mallorquin,19.027083333333337,586.9583333333339,-0.0175491294320568,-6.941843189687873,0.0,3.0,Nina
115,2010-08-31,mallorquin,29.243750000000038,1627.2083333333358,-0.0195271980664538,-3.8760773613615385,0.0,3.0,Nina
116,2010-09-30,mallorquin,111.56250000000004,2891.000000000002,0.0133934290164214,-0.5079769446853177,0.0,3.7,Nina
117,2010-10-31,mallorquin,34.61250000000001,2675.875000000002,0.0281786470373013,1.6899006909779146,54.43262411347518,2.9,Nina
118,2010-11-30,mallorquin,365.06666666666666,3225.958333333334,0.1014655894970524,2.040222988188159,0.0,2.1,Nina
119,2010-12-31,mallorquin,138.68541666666667,2902.0,0.1529751019744072,3.3214863781997828,78.42789598108747,4.8,Nina
120,2011-01-31,mallorquin,60.35000000000002,2778.416666666666,0.0308341879931981,1.9421668354621424,79.81678486997636,3.8,Nina
121,2011-02-28,mallorquin,-45.37083333333331,107.83333333333576,-0.0834030777055128,1.3915483882452335,58.15602836879432,4.5,Nina
122,2011-03-31,mallorquin,-196.7083333333333,-4502.791666666664,-0.0976646241768327,0.6554729520027713,83.74704491725768,4.2,Nina
123,2011-04-30,mallorquin,-195.56666666666663,-4365.291666666666,-0.1184532786164692,-1.4192766018839684,81.8853427895981,3.1,Nina
124,2011-05-31,mallorquin,-180.04166666666669,-2360.083333333334,-0.0464702066460588,-2.273971619588845,0.0,0.6,Nina
125,2011-06-30,mallorquin,-156.79791666666668,1630.0416666666642,0.0169195738850854,-3.6125559170246646,0.0,0.4,Nina
126,2011-07-31,mallorquin,157.86458333333337,2580.291666666668,0.0753491153622569,-4.868676365087591,23.02009456264776,1.6,Nina
127,2011-08-31,mallorquin,31.943749999999994,1006.0,0.06142664024149,1.624402274908043,60.52009456264776,0.7,Nina
128,2011-09-30,mallorquin,144.1875,-100.375,0.1077334727082228,10.132896088068232,98.46335697399527,1.7,Nina
129,2011-10-31,mallorquin,5.4375,-1021.0416666666642,0.1212991038705347,0.7196620619287231,55.43735224586288,1.2,Nina
130,2011-11-30,mallorquin,51.2875,-430.04166666666606,-0.0183777141129584,-0.5436307396336275,18.58747044917257,1.8,Nina
131,2011-12-31,mallorquin,199.68958333333333,1574.333333333332,0.12573242309312,1.5270380632157057,99.88179669030734,4.1,Nina
132,2012-01-31,mallorquin,236.2708333333333,3823.75,-0.1122512342246089,-6.728417243971183,19.73995271867612,1.8,Nina
133,2012-02-29,mallorquin,-145.34375000000003,2124.5,-0.1157137971675436,-2.979185343138699,0.0,0.8,Nina
134,2012-03-31,mallorquin,-136.72291666666666,-1879.291666666666,-0.1165047601422231,1.5214999231351989,85.25413711583924,1.2,Nina
135,2012-04-30,mallorquin,-119.4375,-4033.916666666666,-0.0585036300386259,-2.489072753027017,80.55555555555556,-0.4,Nina
136,2012-05-31,mallorquin,-110.34791666666666,-1748.1249999999982,-0.0759885300503657,2.2514472962164547,66.99172576832152,0.1,Nina
137,2012-06-30,mallorquin,-56.712500000000006,1613.833333333334,0.0461406181746626,4.09716543862007,93.61702127659576,-0.7,Neutral
138,2012-07-31,mallorquin,137.75416666666666,1367.0000000000018,-0.0647958130702788,3.5977908657166537,67.81914893617021,-0.1,Neutral
139,2012-08-31,mallorquin,-18.4125,-624.0416666666652,0.06199626830653,-1.7922046262296547,87.94326241134752,-0.3,Neutral
140,2012-09-30,mallorquin,-58.079166666666666,-372.7916666666652,0.061574505303817,0.6479070464958809,80.55555555555556,0.4,Neutral
141,2012-10-31,mallorquin,20.22083333333334,124.16666666666788,0.0479501340949091,-8.109902903599703,83.21513002364065,0.5,Neutral
142,2012-11-30,mallorquin,45.72083333333334,165.50000000000182,0.116065706189292,5.250578506015728,95.89243498817966,0.4,Neutral
143,2012-12-31,mallorquin,117.775,1849.708333333334,0.096667207775323,4.128595167585665,0.0,-1.0,Neutral
144,2013-01-31,mallorquin,-4.439583333333331,1020.916666666668,0.0132088462631851,1.7762924293996498,98.84751773049646,-0.1,Neutral
145,2013-02-28,mallorquin,-51.44999999999999,-2142.541666666666,-0.0430477195239996,1.3573442889647538,0.0,-0.4,Neutral
146,2013-03-31,mallorquin,-52.35833333333333,-2589.958333333332,-0.0893481237371005,0.4085724965886079,0.0,2.5,Neutral
147,2013-04-30,mallorquin,-54.766666666666666,-2012.875,-0.1056135710163793,-2.0772610708575705,0.0,0.4,Neutral
148,2013-05-31,mallorquin,-68.24791666666667,-1671.833333333332,-0.070980950489295,-3.941762291238618,0.0,1.3,Neutral
149,2013-06-30,mallorquin,-77.28124999999997,270.125,-0.0489225962055401,-5.693595618572772,0.0,2.0,Neutral
150,2013-07-31,mallorquin,96.575,2147.25,-0.0352542610989538,-7.689782471400182,64.24349881796691,1.3,Neutral
151,2013-08-31,mallorquin,-49.925,413.91666666666697,-0.0164047899394327,-2.732807475286993,0.0,0.3,Neutral
152,2013-09-30,mallorquin,-46.27499999999999,-783.333333333333,0.0371548472285147,2.1981431105309426,0.0,0.5,Neutral
153,2013-10-31,mallorquin,24.22500000000001,966.458333333334,0.0756793012266323,5.95429002613988,34.78132387706856,-0.1,Neutral
154,2013-11-30,mallorquin,323.275,1422.250000000001,0.1344228868219869,4.837316069958323,100.0,1.2,Neutral
155,2013-12-31,mallorquin,59.10416666666667,2104.666666666667,0.0682369402623178,1.227877747057768,99.85224586288416,0.1,Neutral
156,2014-01-31,mallorquin,-5.20208333333332,2033.5833333333348,0.0452396639865601,-0.081429728225526,99.20212765957449,2.4,Neutral
157,2014-02-28,mallorquin,-64.23541666666667,-431.125,0.009592852107324,-0.2899896912499073,99.0839243498818,0.1,Neutral
158,2014-03-31,mallorquin,-61.71249999999999,-2320.791666666666,-0.0280201053723458,0.235518833666859,99.37943262411348,-1.5,Neutral
159,2014-04-30,mallorquin,-59.70833333333333,-1405.75,-0.1170732013164049,-3.8521834304144953,99.49763593380617,1.3,Neutral
160,2014-05-31,mallorquin,-54.360416666666666,-1769.875000000001,-0.0700440060784157,0.14967681836346,7.505910165484633,0.9,Neutral
161,2014-06-30,mallorquin,-50.529166666666654,672.8333333333339,-0.0390879484143679,3.3485610740772387,99.79314420803782,0.3,Neutral
162,2014-07-31,mallorquin,-39.34583333333332,850.8333333333339,-0.0215633240356671,2.078160482398566,99.55673758865248,-0.3,Neutral
163,2014-08-31,mallorquin,-49.24166666666666,-1004.458333333334,-0.0968179522333055,-0.6346325433116178,83.95390070921985,-1.2,Neutral
164,2014-09-30,mallorquin,-51.50416666666666,-1509.958333333333,0.0510675731655629,2.718485193537638,93.23286052009456,-1.2,Nino
165,2014-10-31,mallorquin,36.69583333333334,-173.08333333333303,0.0693857872201426,-5.342611209552654,90.95744680851064,-1.0,Nino
166,2014-11-30,mallorquin,237.40416666666664,1385.500000000001,0.1331668740472678,1.8924171551002475,99.88179669030734,-1.5,Nino
167,2014-12-31,mallorquin,106.70833333333334,2691.500000000001,0.1011261326468371,-1.475201272899394,99.6158392434988,-0.9,Nino
168,2015-01-31,mallorquin,-0.8458333333333243,2935.875,0.0448845438450817,-2.657871822473375,99.34988179669033,-1.4,Nino
169,2015-02-28,mallorquin,-41.13749999999999,-911.375,-0.0117493445158786,-0.2484394898658237,99.58628841607565,0.4,Nino
170,2015-03-31,mallorquin,-62.587499999999984,-1483.666666666666,-0.1271450143826635,1.2265905157153014,97.54728132387709,-1.2,Nino
171,2015-04-30,mallorquin,-60.42083333333332,-2025.875,-0.0985788445116754,-1.344957902664632,99.6158392434988,-0.1,Nino
172,2015-05-31,mallorquin,-42.525,-389.66666666666697,-0.0754035319380797,2.211579511487344,99.76359338061464,-1.2,Nino
173,2015-06-30,mallorquin,-34.29583333333332,47.58333333333303,-0.0104400863682132,0.6377386860685093,99.70449172576832,-0.9,Nino
174,2015-07-31,mallorquin,-32.68749999999999,1127.541666666667,0.0234518262292868,-1.425517963411309,99.822695035461,-1.9,Nino
175,2015-08-31,mallorquin,54.27499999999999,-188.5577466957884,0.0359257783461542,3.0197955218573758,99.76359338061464,-2.4,Nino
176,2015-09-30,mallorquin,-7.462499999999991,-260.72711336284283,0.0304681113711974,3.010141846933152,99.85224586288416,-2.7,Nino
177,2015-10-31,mallorquin,-43.6625,99.32774432046426,-0.04002418848846,-0.7285565199239485,21.21749408983452,-2.8,Nino
178,2015-11-30,mallorquin,130.32916666666665,141.2201334333704,0.0943601758192093,2.7677311596386573,99.76359338061464,-0.8,Nino
179,2015-12-31,mallorquin,40.583333333333336,1652.1197428083742,0.0725977955716936,-0.1659115841007334,99.79314420803782,-0.9,Nino
180,2016-01-31,mallorquin,48.13541666666667,280.12937822504045,0.0171262049295944,-1.8179017348487747,99.70449172576832,-3.6,Nino
181,2016-02-29,mallorquin,-62.24583333333334,-1516.4847850813949,-0.0695289814246853,-1.6552044703389228,99.49763593380617,-3.2,Nino
182,2016-03-31,mallorquin,-62.52083333333333,-1823.37720561426,-0.0692972486002726,-3.688710790715806,99.85224586288416,-0.1,Nino
183,2016-04-30,mallorquin,-63.86249999999999,-1752.6273675000302,-0.0755968393370163,-2.884994759571807,98.49290780141844,-2.0,Nino
184,2016-05-31,mallorquin,-67.72916666666666,-1253.7152702591811,0.0021380749696136,5.030180809502092,99.6158392434988,0.7,Nino
185,2016-06-30,mallorquin,-32.795833333333334,500.66268561002926,0.0106328539023851,2.644991654512822,99.88179669030734,1.1,Neutral
186,2016-07-31,mallorquin,107.85000000000002,671.6981683609665,-0.0277552723924096,-0.5939505186845864,98.40425531914892,0.7,Nina
187,2016-08-31,mallorquin,33.741666666666674,-423.696353088435,-0.0354018684739858,-5.376618726565166,85.13593380614657,1.2,Nina
188,2016-09-30,mallorquin,-83.44999999999999,-651.6714419465188,0.0751977678835321,2.9674185690250283,98.49290780141844,2.0,Nina
189,2016-10-31,mallorquin,-39.649999999999984,-170.23354861382177,0.1022821322668103,3.7608427332261343,99.70449172576832,-0.4,Nina
190,2016-11-30,mallorquin,114.5291666666667,726.5795170223455,0.036548000374593,-1.7053581326558709,78.04373522458629,-0.2,Nina
191,2016-12-31,mallorquin,116.24583333333334,2305.6810097979023,0.075501479795098,-1.964509907106944,99.88179669030734,0.5,Nina
192,2017-01-31,mallorquin,182.375,3057.792171872384,0.0205346788149342,-3.712010926053985,99.7340425531915,0.3,Nina
193,2017-02-28,mallorquin,-94.41666666666666,1163.9565278312648,-0.0229115041619892,-3.593745488881978,99.7340425531915,-0.1,Neutral
194,2017-03-31,mallorquin,-112.35833333333332,-2825.729404521728,-0.0837756634238945,1.0096052560767603,99.49763593380617,1.5,Neutral
195,2017-04-30,mallorquin,-125.90833333333332,-3418.3369232031946,-0.0874939144218454,3.046556985745788,99.88179669030734,-0.3,Neutral
196,2017-05-31,mallorquin,-136.48749999999998,-1551.5304541357682,-0.017732414012286,1.1881699252087614,99.97044917257683,0.4,Neutral
197,2017-06-30,mallorquin,-72.90833333333333,-20.66114522006137,-0.0170747093587582,3.099317481584684,0.0,-0.7,Neutral
198,2017-07-31,mallorquin,115.45000000000002,2012.370173104342,-0.021155456693969,4.999789520115158,90.4550827423168,1.3,Neutral
199,2017-08-31,mallorquin,68.01666666666668,2376.507032423453,-0.0166819587476364,2.189975182862973,0.0,0.9,Neutral
200,2017-09-30,mallorquin,36.900000000000006,794.0764517329444,0.0265352547803165,-0.3334226543115193,0.0,1.0,Nina
201,2017-10-31,mallorquin,114.60833333333336,475.3380602847392,0.0529682171240826,-3.7620221898897306,95.8628841607565,1.5,Nina
202,2017-11-30,mallorquin,175.12916666666666,863.4442117806575,0.1147946106636028,-0.0736498468977515,80.40780141843972,1.5,Nina
203,2017-12-31,mallorquin,-30.55833333333331,1055.2683330843863,0.1036562006228118,1.0742782602509102,99.79314420803782,-0.2,Nina
204,2018-01-31,mallorquin,55.65416666666668,1561.4435716597573,0.0407119010956332,-4.411586530190817,47.10401891252955,1.8,Nina
205,2018-02-28,mallorquin,-106.54166666666664,238.79304074577885,-0.0242458972989633,-0.3861246378674714,99.34988179669033,-0.8,Nina
206,2018-03-31,mallorquin,-82.41666666666664,-3185.9156416765154,-0.1239252652398331,-2.3552700672782514,97.9609929078014,2.4,Nina
207,2018-04-30,mallorquin,-80.83749999999999,-3951.746072344185,-0.1070066932344242,-0.8974317816020836,98.64066193853428,0.8,Nina
208,2018-05-31,mallorquin,-62.40833333333333,-1362.5597654073115,-0.0512821115080532,-9.21168639428797,46.48345153664303,0.6,Nina
209,2018-06-30,mallorquin,-36.58333333333333,369.6240870792353,0.0249922620722332,12.127385400787992,99.49763593380617,-0.2,Neutral
210,2018-07-31,mallorquin,146.63750000000002,2211.583167155849,-0.0139020302450845,-3.824410134984124,97.66548463356976,0.4,Neutral
211,2018-08-31,mallorquin,-32.15833333333333,1116.5108028696086,0.0335753864538139,8.473520195385479,99.76359338061464,-0.5,Nino
212,2018-09-30,mallorquin,-18.45,-552.4543807792488,0.0251016520012907,3.798374300756485,0.0,-1.5,Nino
213,2018-10-31,mallorquin,0.3416666666666685,-677.1234079860287,-0.0011323896658285,-2.4026557360712424,2.33451536643026,0.6,Nino
